243 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 17 18 19 20 21 | 23.88 33.48 23.88 146.48 123.70 126.83 146.09 137.45 128.56 64.59 35.79 53.40 74.50 24.05 39.95 18.90 38.51 37.99 23.69
244 | 1 2 3 4 5 6 7 8 9 10 | 23.60 131.50 119.60 21.50 17.60 19.40 25.50 17.20 21.25 21.25
245 | 1 2 3 4 6 7 8 10 11 12 13 14 17 18 19 20 21 22 23 24 | 17.57 35.98 17.57 82.73 124.77 136.64 196.74 37.30 49.63 46.90 16.50 184.72 37.40 18.23 38.95 39.89 14.07 49.55 26.94 33.77
246 | 1 2 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 28 | 21.40 170.20 88.20 33.40 130.30 141.30 20.50 201.10 44.10 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
247 | 1 2 3 5 6 7 8 9 10 12 13 14 15 16 17 18 19 22 23 24 | 31.23 72.11 31.23 123.05 128.56 131.10 150.03 113.00 158.95 39.30 22.85 39.55 18.60 37.55 47.40 16.25 185.35 44.30 21.60 29.94
248 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 | 23.29 37.64 23.29 133.56 121.30 29.60 47.84 151.80 133.77 29.38 22.10 57.10 39.60 27.10 64.90 35.40 19.00 38.95 39.89 14.07
249 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23 25 27 28 30 31 | 52.29 166.74 129.10 138.40 36.25 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80 91.74 170.20 21.40 39.75 26.09
250 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 34 | 16.40 35.60 39.21 107.74 36.40 25.30 20.70 55.55 74.30 44.32 43.65 18.88 49.63 22.27 28.60 52.86 84.41 28.23 28.23 172.37 29.01 25.70 27.00 31.40 21.80 26.31 33.80 47.50 18.50 176.80
251 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 19 20 22 25 27 29 30 | 25.68 138.65 121.30 36.25 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 140.18 122.70 12.50 168.05 65.88 72.42 63.30 173.80 83.48 39.75 30.70
252 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 29.13 37.93 29.13 139.27 126.67 23.75 36.20 37.10 25.50 25.50 48.43 35.74 28.14 44.05 39.60
253 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 | 109.40 151.00 19.35 48.00 29.90 40.10 43.00 18.00 35.60 27.50 42.90 14.60 38.10 25.20 21.00 50.50 36.89 15.87 38.65 27.32 78.84 38.88 21.90 21.90 55.25 18.06 34.40 40.90 16.13 48.40
254 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 | 20.50 125.70 19.60 139.14 133.77 151.80 28.21 24.70 56.50 48.40 24.30 205.85 34.15 19.20 38.95 39.89 14.07 50.62 26.94 25.70
255 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 18 19 20 21 22 | 31.80 71.50 31.80 147.95 122.00 126.83 146.09 137.45 128.56 64.59 35.79 53.40 74.50 24.05 39.95 18.90 38.51 37.99 23.69
256 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 24 25 27 29 31 34 36 38 39 41 42 | 52.29 166.74 129.10 138.40 36.25 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 91.31 78.74 62.47 71.06 77.44 72.62 173.80 91.74 170.20 21.40 39.75 26.09
257 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 | 29.90 210.75 47.54 28.14 28.14 46.97 45.90 41.90 33.00 21.00 21.00 26.94 44.08 73.29 26.02
258 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 32 | 23.35 35.80 23.35 29.80 30.16 45.10 29.40 27.17 42.27 16.96 38.70 26.95 21.59 51.35 36.89 15.87 38.65 27.32 78.84 38.88 21.90 21.90 55.25 18.06 32.70 41.62 16.30 55.55 80.35 73.49
259 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 20 22 24 25 | 25.68 138.65 122.15 39.77 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80 83.48 38.06 30.70
260 | 1 2 3 4 5 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 | 18.47 35.97 34.00 27.70 79.10 72.20 26.68 26.68 50.90 27.90 33.90 47.00 18.30 41.80 28.10 21.30 52.50 39.00 22.20 36.10 27.80 78.90 39.30 21.85 21.85 148.50 114.90 37.20 44.30 14.30
261 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 20 22 24 25 | 25.68 138.65 121.30 36.25 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80 83.48 39.75 30.70
262 | 1 3 5 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 25 26 30 | 52.29 166.74 129.10 138.40 39.77 55.20 33.60 25.50 49.30 88.20 170.20 21.40 38.06 26.09 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
263 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 33 | 18.80 136.18 142.75 105.91 35.10 25.30 20.70 55.55 79.56 44.32 43.65 19.76 47.83 23.63 21.48 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.04 29.54 20.54 26.31 33.80 47.50 18.50 170.15
264 | 1 2 3 4 5 6 7 8 10 11 12 14 15 16 18 19 20 | 14.50 39.89 38.95 19.00 36.23 38.17 27.10 72.00 48.29 34.70 72.90 154.29 128.23 198.96 37.60 26.94 48.90
265 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 | 31.60 72.30 31.60 146.20 122.00 124.00 146.90 134.50 124.90 30.00 18.85 43.70 37.30 25.30 38.40 18.60 36.23 38.17 17.93 72.00
266 | 1 2 3 4 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 25 | 111.16 145.40 73.30 27.90 41.00 20.00 56.54 148.39 108.76 40.50 75.77 170.46 21.19 50.74 33.23 27.39 27.39 41.20 18.92 39.34 37.22 16.59
267 | 1 2 3 4 5 6 7 10 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 | 15.99 35.85 30.74 153.93 108.15 119.26 163.80 149.10 44.02 20.17 44.70 129.74 155.52 130.67 126.67 23.40 46.54 38.52 23.91 23.91 77.58 26.10 37.63 37.43 14.94 59.20 21.75 32.50 45.00 22.10
268 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 | 17.73 131.31 25.82 125.39 25.60 37.00 36.40 19.80 52.70 27.20 35.10 48.80 19.27 48.00 26.65 21.10 47.10 40.50 19.81 19.81 78.83 30.37 32.00 26.05 29.90 20.00 26.26 32.87 45.20 18.11
269 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 | 26.38 196.92 135.40 129.17 126.83 147.20 131.10 127.55 29.94 21.60 44.70 47.50 16.25 185.35 37.55 18.60 38.10 39.60 24.00
270 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 36 | 18.80 136.18 149.30 105.20 32.78 25.30 20.70 45.75 77.23 44.32 41.00 20.17 52.86 23.11 31.97 51.64 81.30 26.75 26.75 165.40 127.60 132.40 101.53 31.40 82.70 33.70 29.20 47.50 18.50 170.15
271 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 24.50 139.80 119.00 38.30 40.70 40.00 54.00 47.50 26.30 26.30 58.50 24.20 35.50 54.00 15.60
272 | 1 2 3 4 5 6 7 8 10 12 13 14 15 16 17 18 19 22 23 24 | 22.65 27.30 22.65 133.15 126.10 135.43 135.54 147.08 138.53 40.90 17.90 38.56 18.60 37.55 47.40 16.25 185.50 47.80 21.17 27.00
273 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 33 | 18.80 136.18 142.75 105.91 36.40 25.30 20.70 55.55 77.23 44.32 44.02 17.85 54.27 21.90 21.48 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.04 29.54 20.54 26.31 33.80 47.50 18.50 170.15
274 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 33 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 44.32 43.65 19.76 47.83 23.63 21.48 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.04 29.54 20.54 26.31 33.80 47.50 18.50 176.80
275 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 24.79 56.93 39.40 47.40 212.58 55.92 43.37 210.59 39.30 39.39 37.47 15.54 50.86 21.64 41.13 42.36 15.17 28.95 19.20 19.20
276 | 1 2 5 6 7 8 9 12 13 14 15 16 17 18 19 20 21 22 23 24 25 29 | 21.40 170.20 88.20 38.06 26.09 131.66 173.75 138.40 39.77 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
277 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 19 21 22 24 26 28 31 33 35 36 | 25.68 138.65 121.30 36.25 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 91.31 78.74 62.47 71.06 77.44 72.62 173.80 83.48 39.75 30.70
278 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 29.10 25.12 57.54 34.85 31.30 32.40 169.70 123.95 197.55 33.20 35.75 38.50 17.00 54.50 21.16 39.70 42.60 12.00 28.95 19.20 19.20
279 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 110.18 143.42 29.75 26.94 38.02 150.50 107.65 32.60 32.15 48.20 28.20 21.12 21.12 44.03 28.98
280 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 | 106.60 156.83 31.24 36.10 35.00 19.30 52.30 26.50 35.10 48.80 19.27 48.00 26.65 21.10 47.10 40.50 19.81 19.81 78.83 30.37 32.00 26.05 29.90 20.00 26.26 32.87 45.30 18.11 35.00 22.45 22.45
281 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 19 20 22 25 27 29 30 | 25.68 138.65 122.15 39.77 55.20 33.60 25.50 51.64 84.80 28.10 144.50 122.50 140.18 122.70 12.50 168.05 65.88 72.42 63.30 173.80 83.48 38.06 30.70
282 | 1 3 5 6 7 8 9 10 11 13 15 16 17 18 19 21 22 23 25 26 28 29 30 | 51.94 168.21 122.70 12.50 140.18 122.50 144.50 84.80 28.10 174.03 55.90 151.95 136.05 76.27 26.72 32.77 38.06 88.20 170.20 21.40 49.30 25.50 35.74
283 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 23 25 27 28 30 31 | 52.29 166.74 129.10 138.40 36.25 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80 91.74 170.20 21.40 39.75 26.09
284 | 1 2 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 27 29 30 32 34 36 39 | 21.40 170.20 88.20 33.40 128.23 138.18 14.29 74.46 38.15 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 95.30 78.19 62.90 70.89 80.30 67.94 173.80
285 | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 18 19 20 21 22 | 111.42 136.36 131.49 17.30 134.67 23.52 62.26 74.29 24.47 44.07 20.00 51.34 38.50 22.50 68.45 35.40 19.30 40.18 38.40 15.22
286 | 1 2 3 4 5 6 7 9 10 11 12 13 14 17 18 19 20 21 22 24 | 17.80 35.60 17.80 85.00 35.59 29.20 93.80 55.17 43.72 48.76 46.30 16.30 183.98 37.94 18.54 32.63 47.76 15.87 209.75 49.49
287 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 26.38 196.92 135.40 129.17 123.90 146.90 132.73 127.55 29.94 21.60 44.70 39.60 24.00 38.10 18.60 37.55 47.50 16.25 185.50
288 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 | 105.70 157.00 31.30 36.10 35.00 19.30 52.30 26.50 35.10 48.80 19.27 48.00 26.65 21.10 47.10 40.50 19.81 19.81 78.83 30.37 32.00 26.05 29.90 20.00 26.26 32.87 45.30 18.11 33.80 21.89 21.89
289 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 | 23.88 33.48 23.88 146.48 123.90 123.90 141.61 123.30 123.90 197.40 43.37 48.29 38.58 23.92 38.56 18.60 37.40 46.90 16.50 184.72
290 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 27 28 29 30 31 32 33 37 | 16.40 35.60 39.21 107.74 36.40 25.30 20.70 55.55 74.30 44.32 43.65 18.88 50.57 24.55 28.35 59.80 81.30 26.75 26.75 169.60 35.40 74.52 78.51 43.30 45.97 17.95 45.26 37.73 82.90 176.80
291 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 23.04 143.91 116.10 30.08 36.96 44.34 44.78 33.23 19.82 19.82 21.80 36.26 39.41 19.27 54.28
292 | 1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 19 20 21 22 23 | 23.88 33.48 23.88 146.48 123.70 126.83 146.09 137.45 128.56 64.59 35.79 41.50 46.30 16.30 183.98 37.94 18.60 38.45 38.24 23.61
293 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 24.96 57.40 35.48 32.08 32.40 169.95 123.96 198.08 33.04 35.65 38.55 17.05 54.36 21.16 40.80 43.90 12.39 28.95 19.20 19.20
294 | 1 2 3 4 5 6 7 8 9 10 11 12 14 15 16 | 23.90 135.10 122.40 39.80 46.50 26.00 18.30 18.30 19.30 43.50 73.29 26.02 43.90 23.96 30.29
295 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 29.10 25.40 57.20 33.61 35.79 69.34 167.36 133.30 67.10 27.90 37.17 37.59 20.19 52.57 21.16 39.70 43.34 12.71 28.95 19.20 19.20
296 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 17 18 19 20 21 22 | 109.93 150.50 37.07 21.93 36.40 20.85 51.45 136.20 121.70 24.80 44.48 46.25 16.95 184.10 37.50 19.17 39.24 35.35 16.20 46.30
297 | 1 3 5 6 7 8 9 10 11 13 15 16 17 18 19 21 22 23 25 26 28 29 30 | 51.94 168.21 122.70 12.50 140.18 122.50 144.50 84.80 28.10 170.87 41.20 136.63 132.40 76.27 26.02 39.75 39.75 91.74 170.20 21.40 49.30 25.50 33.75
298 | 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 23 24 | 19.88 38.34 70.56 35.58 18.57 39.24 37.43 14.94 49.79 26.43 33.70 75.90 74.10 24.55 24.55 133.15 146.61 199.50 43.23 50.98
299 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 114.12 135.53 40.40 127.70 141.00 37.40 27.10 27.10 42.00 125.00 134.97 16.02 38.15 25.70 36.00
300 | 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 21 22 23 | 17.00 36.95 17.00 76.73 124.77 139.40 196.74 37.30 48.29 40.69 14.95 35.15 19.20 37.40 46.90 16.50 184.72 76.73 33.77 33.77
301 | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 24 | 25.68 138.65 122.15 39.77 55.20 33.60 25.50 51.64 83.48 38.06 30.70 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
302 | 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 | 18.34 39.25 27.80 35.59 83.99 40.06 15.14 28.70 31.97 28.70 22.70 29.90 19.23 22.01 22.01
303 | 1 2 3 4 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 | 111.16 145.40 73.30 27.90 41.00 20.00 56.54 148.39 108.76 37.24 69.65 61.40 33.23 27.39 27.39 41.20 18.92 39.34 37.22 16.59
304 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 36 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 44.32 43.65 19.76 52.86 23.11 28.35 51.64 81.30 26.75 26.75 165.40 127.60 142.80 85.09 31.40 88.20 32.70 29.20 47.50 18.50 176.80
305 | 1 2 3 4 6 7 8 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 33 | 18.70 34.47 43.37 204.28 138.37 33.58 173.44 141.84 43.06 50.42 25.18 145.69 116.47 24.40 52.37 47.90 23.02 23.02 216.80 35.03 38.50 34.73 12.73 47.94 18.15 33.74 45.40 19.76 55.05
306 | 1 3 5 6 7 8 9 10 11 13 15 16 17 18 19 20 21 22 24 25 27 28 29 | 51.94 168.21 122.70 12.50 140.18 122.50 144.50 84.80 28.10 173.80 55.20 39.77 122.15 138.65 25.68 30.70 38.06 88.20 170.20 21.40 49.30 25.50 33.60
307 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 | 31.80 71.50 31.80 147.95 122.00 123.90 141.61 136.87 128.56 64.05 34.70 48.67 38.58 24.27 38.56 27.22 39.95 74.02 24.05
308 | 1 3 5 6 7 8 9 10 11 12 13 14 15 16 20 22 24 25 | 52.29 166.74 129.10 138.40 36.25 55.20 33.75 27.80 46.84 90.50 24.70 39.83 32.78 177.82 173.80 83.48 39.75 26.09
309 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 | 111.16 145.40 73.30 27.90 41.00 20.00 58.50 149.20 109.40 38.50 24.40 51.34 36.80 17.80 73.30 171.30 21.00 35.90 18.57 39.00 38.90 15.30
310 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 22 23 | 17.55 34.40 17.55 59.00 33.70 18.45 53.40 34.60 14.50 37.30 17.85 37.94 46.30 16.30 183.98 41.00 23.50 57.14 62.01 56.10
311 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 | 31.80 71.50 31.80 147.95 122.00 123.90 141.61 123.30 128.46 197.40 35.87 49.63 38.58 23.92 38.56 18.60 36.23 38.17 17.93 72.00
312 | 1 2 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 28 | 21.40 170.20 88.20 38.06 32.77 76.27 26.72 136.05 151.95 55.90 35.74 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 174.03
313 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 | 12.30 23.00 46.05 26.40 34.00 36.30 18.80 56.10 28.93 25.40 57.20 44.03 34.70 70.33 151.85 133.30 67.10 27.90 37.79 39.81 22.05 51.40 21.16 41.13 43.34 12.71 28.95 19.20 19.20
314 | 1 2 3 5 6 7 8 9 10 12 13 14 15 16 17 18 19 22 23 24 | 31.23 72.11 31.23 123.05 128.56 132.73 148.76 113.00 158.95 39.30 22.85 39.55 18.60 37.55 47.40 16.25 185.35 44.30 21.60 29.94
315 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 19 20 21 22 23 | 31.60 72.30 31.60 146.20 122.00 124.00 147.20 134.50 124.90 29.94 21.60 44.70 47.50 16.25 185.35 37.55 18.60 38.10 39.60 24.00
316 | 1 3 5 6 7 8 9 10 11 12 13 16 17 18 19 20 21 22 23 24 25 26 30 | 52.29 166.74 129.10 138.40 39.77 54.70 35.74 24.59 52.86 56.83 175.39 52.09 34.66 26.09 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 174.03
317 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 19 20 21 22 23 | 31.80 71.50 31.80 147.95 122.00 126.83 146.09 123.30 128.46 197.40 35.84 48.77 38.34 19.88 70.56 35.58 18.60 38.45 38.24 23.61
318 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 | 17.45 130.53 25.32 124.03 26.50 39.20 134.20 15.83 123.07 25.60 39.80 137.10 15.87 124.73 58.50
319 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 32 | 18.16 40.75 18.16 213.88 38.98 33.41 36.50 18.99 52.41 27.72 35.10 48.80 19.27 47.90 26.79 21.53 48.36 50.20 21.49 21.49 215.76 37.46 33.38 26.00 29.58 21.07 26.43 32.87 45.28 18.11
320 | 1 2 3 5 6 7 8 9 10 11 12 13 15 16 17 19 20 21 23 24 | 19.88 38.34 70.56 35.58 19.00 39.10 39.60 14.40 48.90 26.43 33.70 75.90 74.10 24.55 24.55 133.15 154.29 72.90 35.79 50.98
321 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 23 24 25 26 27 28 29 30 31 34 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 48.12 26.18 31.97 48.53 144.50 128.23 33.50 170.80 81.93 24.67 24.67 24.77 139.03 115.80 38.17 41.00 20.17 176.80
322 | 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 | 16.45 134.33 120.04 25.17 150.09 139.77 112.84 113.39 9.77 32.30 153.93 107.90 114.20 9.70 137.90
323 | 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 18 19 20 21 22 | 111.42 136.36 131.49 17.30 134.67 23.52 62.26 74.29 24.47 43.00 21.74 56.50 48.40 24.30 205.85 34.15 18.73 40.18 38.40 15.22
324 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 26 27 28 31 32 33 36 | 16.40 35.60 39.21 107.74 35.10 25.30 20.70 55.55 74.30 44.32 43.65 19.76 52.86 23.11 28.35 46.97 45.26 37.73 77.38 32.70 29.20 47.50 18.50 78.51 35.40 169.60 81.93 25.65 25.65 176.80
325 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 31.60 72.30 31.60 146.20 122.00 124.00 146.60 134.50 124.90 27.00 26.94 52.56 38.58 23.92 38.56 27.22 39.95 74.02 23.98
326 | 1 3 4 5 6 7 8 9 11 12 13 14 15 18 19 20 21 22 23 24 25 | 51.86 75.60 34.20 17.85 17.85 133.15 146.61 196.74 37.30 48.77 46.30 16.30 183.98 37.94 19.17 39.24 37.43 14.94 49.79 26.43 33.70
327 | 1 2 3 4 6 7 8 9 10 12 13 14 15 16 17 20 21 22 23 24 | 18.16 40.75 18.16 213.88 38.98 24.60 49.79 142.07 191.93 126.67 24.80 44.85 46.25 16.95 184.10 37.50 18.35 38.56 35.03 14.23
328 | 1 3 5 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 25 26 29 31 32 34 36 38 41 | 52.29 166.74 129.10 138.40 39.77 55.20 33.60 25.50 49.30 88.20 170.20 21.40 38.06 26.09 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 95.30 78.19 62.90 70.89 80.30 72.62 173.80
329 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 | 17.73 131.31 25.82 125.39 25.60 37.00 36.40 19.80 52.70 27.20 35.10 48.80 19.27 48.00 26.65 21.10 47.10 40.50 19.81 19.81 78.83 30.37 32.00 26.05 29.90 20.00 26.26 32.87 45.20 18.11
330 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 19 20 21 22 23 | 31.80 71.50 31.80 147.95 122.00 126.83 146.09 137.45 128.56 64.59 35.79 41.50 48.40 24.30 205.85 34.15 18.60 38.45 38.24 23.61
331 | 1 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 22 23 26 28 29 31 33 35 37 39 | 52.29 166.74 129.10 138.40 39.77 55.20 35.74 28.14 52.86 83.48 38.06 26.09 35.96 21.79 136.50 125.00 140.18 122.70 12.50 166.56 95.30 78.74 62.47 71.06 77.44 72.62 72.51 174.08
332 | 1 3 5 6 7 8 9 10 11 12 14 15 17 18 19 20 21 22 23 24 25 26 29 31 32 34 36 38 41 | 52.29 166.74 129.10 138.40 39.77 55.20 33.60 25.50 49.30 88.20 170.20 21.40 38.06 26.09 84.80 28.10 144.50 122.50 140.18 122.70 12.50 166.56 95.30 78.74 62.47 71.06 77.44 72.62 173.80
333 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 | 22.30 154.80 130.90 198.90 53.60 38.10 28.95 28.95 143.85 133.03 133.03 137.10 12.88 140.41 125.36 136.60 137.52 12.93 140.70 125.03 125.03 140.70 137.52 12.93 136.60 125.36 140.41 137.10 12.88 133.03 133.03 143.85 154.80 22.30 130.90 198.90 53.60 38.10 28.95 28.95
334 | 1 2 3 4 6 7 8 10 11 12 13 14 17 18 19 20 21 22 23 24 | 17.25 34.36 17.25 82.73 133.15 146.61 196.74 37.30 48.77 46.30 16.30 183.98 37.94 19.17 39.24 37.43 14.94 49.79 26.43 33.70
335 | 1 2 3 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 | 31.80 71.50 31.80 147.95 122.00 123.90 141.61 136.87 128.56 64.05 34.70 48.29 38.58 23.92 38.56 18.25 34.15 48.40 24.30 205.85
336 | 1 2 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 27 | 21.40 170.20 88.20 38.06 30.70 138.65 25.68 122.15 39.77 55.20 33.60 25.50 49.30 84.80 28.10 144.50 122.50 137.30 129.30 12.80 169.80 173.80
337 | 1 2 3 5 7 8 9 11 12 13 14 15 18 19 20 21 22 23 24 25 | 24.55 74.10 24.55 75.24 124.77 154.29 70.40 29.30 41.00 46.90 16.50 184.72 37.40 20.37 38.95 39.89 14.07 48.90 26.94 33.77
338 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 23 24 25 26 27 28 29 30 31 36 | 16.40 35.60 33.90 106.87 32.78 25.30 20.70 45.75 74.30 44.32 41.00 20.17 52.86 23.11 31.97 51.64 81.30 26.75 26.75 165.40 127.60 132.40 101.53 31.40 82.70 33.70 29.20 47.50 18.50 176.80
339 | 1 2 3 4 5 6 7 10 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 31 32 33 34 | 17.02 33.00 30.74 153.93 108.15 119.26 163.80 149.10 54.00 15.30 44.70 129.74 155.99 135.80 126.67 24.28 46.54 38.52 23.91 23.91 77.58 27.19 36.49 39.00 15.20 47.84 19.27 32.50 50.16 23.80
